Anti_muon_px,Anti_muon_py,Anti_muon_pz,Muon_px,Muon_py,Muon_pz
-149.52458753450736,-436.0626791078749,193.62780427123033,149.52458753450736,436.0626791078749,-193.62780427123033
-393.27623347654304,-308.25799365660464,17.62959172267738,393.27623347654304,308.25799365660464,-17.62959172267738
80.78460099877243,196.00237268178617,-452.8320959468082,-80.78460099877243,-196.00237268178617,452.8320959468082
237.5593612969198,-408.8567133207727,-162.4860818892957,-237.5593612969198,408.8567133207727,162.4860818892957
-262.9490189933383,14.533973919499145,425.02537099277765,262.9490189933383,-14.533973919499145,-425.02537099277765
190.00221604031444,-459.5475175726029,52.10783019497027,-190.00221604031444,459.5475175726029,-52.10783019497027
-26.924054706129287,120.28191003104563,484.56923795518094,26.924054706129287,-120.28191003104563,-484.56923795518094
171.71903662333168,9.751215023191525,469.4863951614853,-171.71903662333168,-9.751215023191525,-469.4863951614853
291.15504652931236,10.997646534174319,406.33456612282356,-291.15504652931236,-10.997646534174319,-406.33456612282356
-242.84340460961113,-417.19869727763813,130.27784463389906,242.84340460961113,417.19869727763813,-130.27784463389906
-151.22541432541078,-476.1971476792436,19.160886703397455,151.22541432541078,476.1971476792436,-19.160886703397455
-248.32436995938698,-122.91012397015551,-416.20679677885425,248.32436995938698,122.91012397015551,416.20679677885425
40.015072164036894,4.845097944272973,-498.3726597643748,-40.015072164036894,-4.845097944272973,498.3726597643748
-102.13794896686001,177.34984971254678,456.19607534784876,102.13794896686001,-177.34984971254678,-456.19607534784876
299.9014131884428,-325.9704344044368,231.95345920412055,-299.9014131884428,325.9704344044368,-231.95345920412055
-326.08155176457416,216.26730680352364,311.28646385886725,326.08155176457416,-216.26730680352364,-311.28646385886725
488.7730829933432,103.73517845927068,18.435700860169096,-488.7730829933432,-103.73517845927068,-18.435700860169096
-3.0411221213110977,-4.5188177838107375,-499.97031995617493,3.0411221213110977,4.5188177838107375,499.97031995617493
419.65898872420763,-232.0800823978983,141.51027352160705,-419.65898872420763,232.0800823978983,-141.51027352160705
8.913866385484749,-2.449918312338754,499.9145225549309,-8.913866385484749,2.449918312338754,-499.9145225549309
165.84565145730386,295.5241340700729,367.64207464575657,-165.84565145730386,-295.5241340700729,-367.64207464575657
-149.85814937947583,-425.97164265530347,-214.68740925611144,149.85814937947583,425.97164265530347,214.68740925611144
403.57626403738783,-175.15321557931884,-237.58690863102967,-403.57626403738783,175.15321557931884,237.58690863102967
279.09048798131835,-394.63525833101784,-127.95116793277194,-279.09048798131835,394.63525833101784,127.95116793277194
-69.89195110018916,-54.99119396638571,492.02751217036644,69.89195110018916,54.99119396638571,-492.02751217036644
102.2316136972603,280.38777622607506,401.1625369832663,-102.2316136972603,-280.38777622607506,-401.1625369832663
58.585417277265506,-484.51251185120634,108.69849914825544,-58.585417277265506,484.51251185120634,-108.69849914825544
197.4895937614783,142.05125880156496,436.8286725980989,-197.4895937614783,-142.05125880156496,-436.8286725980989
163.04124747621185,446.2046703244172,155.9452877681104,-163.04124747621185,-446.2046703244172,-155.9452877681104
-493.4353837052789,-44.254471497115915,67.5503725758419,493.4353837052789,44.254471497115915,-67.5503725758419
283.0726257418579,400.9362702189019,-95.4986112651155,-283.0726257418579,-400.9362702189019,95.4986112651155
-201.89339182991657,347.34249277125497,297.64448596582884,201.89339182991657,-347.34249277125497,-297.64448596582884
-53.05231111610873,89.07168791840971,-489.13359695650126,53.05231111610873,-89.07168791840971,489.13359695650126
-222.55243182994545,243.15157172314463,-375.9623880525044,222.55243182994545,-243.15157172314463,375.9623880525044
227.86762109549005,50.8360841921547,-442.14480521124557,-227.86762109549005,-50.8360841921547,442.14480521124557
174.71491092489578,-216.10178711732942,-415.6617693271804,-174.71491092489578,216.10178711732942,415.6617693271804
236.27291910903998,-393.7823435936234,197.76390607137222,-236.27291910903998,393.7823435936234,-197.76390607137222
132.44312297247114,-223.5439183471182,427.1848835367607,-132.44312297247114,223.5439183471182,-427.1848835367607
487.58406291453025,3.5965047815981444,110.67445830052816,-487.58406291453025,-3.5965047815981444,-110.67445830052816
190.69884580091644,-233.33605495396048,398.9839904604201,-190.69884580091644,233.33605495396048,-398.9839904604201
-488.15389452793715,-98.86851670189111,-43.94064903225099,488.15389452793715,98.86851670189111,43.94064903225099
-129.1976721615897,482.8724341958378,-11.923203294947083,129.1976721615897,-482.8724341958378,11.923203294947083
-143.129796406208,-206.43509148022056,432.3174798238794,143.129796406208,206.43509148022056,-432.3174798238794
-154.07007552916218,39.44885566104784,-474.0318434329829,154.07007552916218,-39.44885566104784,474.0318434329829
250.9065953590667,-364.0254181118771,233.51951599126477,-250.9065953590667,364.0254181118771,-233.51951599126477
295.21585218596556,-331.24615314567916,-230.48552149604396,-295.21585218596556,331.24615314567916,230.48552149604396
-193.62272863809122,-2.52867683545295,-460.9813811025364,193.62272863809122,2.52867683545295,460.9813811025364
201.30751890661614,141.7536325293795,435.1794796074236,-201.30751890661614,-141.7536325293795,-435.1794796074236
-30.119364476524037,-363.1467446451001,342.3700552212426,30.119364476524037,363.1467446451001,-342.3700552212426
-29.987008930012504,440.6740023419009,-234.32283698009806,29.987008930012504,-440.6740023419009,234.32283698009806
262.2662938635333,-424.38117890253574,-33.42147619990323,-262.2662938635333,424.38117890253574,33.42147619990323
164.46078542681784,-303.8911883363446,-361.3900727514778,-164.46078542681784,303.8911883363446,361.3900727514778
66.65113004094404,15.751313565923587,-495.2873024419393,-66.65113004094404,-15.751313565923587,495.2873024419393
107.20281369623936,270.57418669675576,406.56752846728733,-107.20281369623936,-270.57418669675576,-406.56752846728733
145.02853667785976,275.1957918598364,-391.45113190118155,-145.02853667785976,-275.1957918598364,391.45113190118155
387.5677438365378,-18.735998636461503,315.34139478912425,-387.5677438365378,18.735998636461503,-315.34139478912425
-50.68706982189341,-46.92493096622576,495.2058771679567,50.68706982189341,46.92493096622576,-495.2058771679567
152.23436698745778,73.46973971854592,-470.5601808787236,-152.23436698745778,-73.46973971854592,470.5601808787236
171.69400128867997,306.83072642062734,355.49411277920325,-171.69400128867997,-306.83072642062734,-355.49411277920325
0.029146510518269865,0.0003172343425509118,-499.99998812538007,-0.029146510518269865,-0.0003172343425509118,499.99998812538007
-140.7166918155718,-184.45763119372873,442.9155494153256,140.7166918155718,184.45763119372873,-442.9155494153256
51.77750411887892,-4.696959582291442,497.28967173359007,-51.77750411887892,4.696959582291442,-497.28967173359007
-481.36101640989966,-60.78907773766636,120.81493650882834,481.36101640989966,60.78907773766636,-120.81493650882834
303.89483139203156,-10.237394836316701,-396.91701421729715,-303.89483139203156,10.237394836316701,396.91701421729715
19.93879083386402,-99.38214347756242,489.6178337774152,-19.93879083386402,99.38214347756242,-489.6178337774152
-29.576054994387018,444.01363408418456,227.98495277830253,29.576054994387018,-444.01363408418456,-227.98495277830253
198.60502122036343,185.25534779078893,419.805300866929,-198.60502122036343,-185.25534779078893,-419.805300866929
11.556801417741301,-168.65269115775087,470.55573429854104,-11.556801417741301,168.65269115775087,-470.55573429854104
-380.66448701711977,309.8333874519634,95.3824371623756,380.66448701711977,-309.8333874519634,-95.3824371623756
234.0547683779159,416.2062156560188,148.29275243199075,-234.0547683779159,-416.2062156560188,-148.29275243199075
-263.6783614639215,-109.00736838759715,-410.5984709030371,263.6783614639215,109.00736838759715,410.5984709030371
-417.9399642693181,-255.7794596814091,-99.51403542539848,417.9399642693181,255.7794596814091,99.51403542539848
40.24409675532048,329.54662633163355,-373.87086370134153,-40.24409675532048,-329.54662633163355,373.87086370134153
-217.74915513408956,435.5075753665651,113.65934282638504,217.74915513408956,-435.5075753665651,-113.65934282638504
-455.3797193828352,51.46167248101109,199.95248539407402,455.3797193828352,-51.46167248101109,-199.95248539407402
188.36883950547917,68.01780915115131,-458.13834910061456,-188.36883950547917,-68.01780915115131,458.13834910061456
52.156776330954095,496.5320215365945,27.12215416491897,-52.156776330954095,-496.5320215365945,-27.12215416491897
92.53800556384334,-350.28555084260864,344.58197772396085,-92.53800556384334,350.28555084260864,-344.58197772396085
245.57521820956123,164.48773667963252,403.28226548949334,-245.57521820956123,-164.48773667963252,-403.28226548949334
-89.14935566106477,491.12098323728924,-29.198650384139363,89.14935566106477,-491.12098323728924,29.198650384139363
195.3181930201892,-46.30394803332717,-457.9374813736642,-195.3181930201892,46.30394803332717,457.9374813736642
-464.62632693347007,-27.975766705023894,182.5916804582789,464.62632693347007,27.975766705023894,-182.5916804582789
375.2231187351031,174.16264148613712,280.8468879163055,-375.2231187351031,-174.16264148613712,-280.8468879163055
394.4421793377428,-49.68565706529446,-303.2271287604093,-394.4421793377428,49.68565706529446,303.2271287604093
-98.23522645455354,18.684886859319494,489.89866733996837,98.23522645455354,-18.684886859319494,-489.89866733996837
490.7368044456557,68.14767954120715,-67.32957381875485,-490.7368044456557,-68.14767954120715,67.32957381875485
136.73459290204008,1.440355469030011,-480.93821376039165,-136.73459290204008,-1.440355469030011,480.93821376039165
123.29970921636365,-353.82163511690976,331.07011524049784,-123.29970921636365,353.82163511690976,-331.07011524049784
-75.94479471643201,153.78486030023424,-469.662212523976,75.94479471643201,-153.78486030023424,469.662212523976
-90.57462997246833,400.441274258025,-285.3822195774636,90.57462997246833,-400.441274258025,285.3822195774636
-120.50719588585216,-75.58083853460177,479.3386501849556,120.50719588585216,75.58083853460177,-479.3386501849556
1.9950721979232175,-388.4282333763044,-314.83252083939533,-1.9950721979232175,388.4282333763044,314.83252083939533
-98.71620146566558,217.93822308921355,439.04217503550416,98.71620146566558,-217.93822308921355,-439.04217503550416
147.430915247112,15.779238220906729,477.5092981770792,-147.430915247112,-15.779238220906729,-477.5092981770792
111.38089677993506,-6.239908490569414,-487.3965001408265,-111.38089677993506,6.239908490569414,487.3965001408265
381.5290677431681,-319.274563463103,49.99312520211201,-381.5290677431681,319.274563463103,-49.99312520211201
424.59205775526834,241.52833508922257,106.70349954511806,-424.59205775526834,-241.52833508922257,-106.70349954511806
-438.9080758967997,-185.00752275923526,-152.0917696986266,438.9080758967997,185.00752275923526,152.0917696986266
-87.58061289664114,22.1669761881741,491.7705261464147,87.58061289664114,-22.1669761881741,-491.7705261464147
72.36356061884199,300.925720723242,-392.6922646001071,-72.36356061884199,-300.925720723242,392.6922646001071
-278.0190101022687,-151.60792118960208,-386.9372781592929,278.0190101022687,151.60792118960208,386.9372781592929
238.70176506935874,429.23824122215035,93.6802465853271,-238.70176506935874,-429.23824122215035,-93.6802465853271
-297.2004975583233,-233.40949842352273,327.40167878580667,297.2004975583233,233.40949842352273,-327.40167878580667
-61.382697303286825,361.41652430592563,-340.0150723209154,61.382697303286825,-361.41652430592563,340.0150723209154
-34.85755158582329,4.226597468237058,498.76555208462736,34.85755158582329,-4.226597468237058,-498.76555208462736
-368.20718156672837,21.427482896507446,-337.58602369530377,368.20718156672837,-21.427482896507446,337.58602369530377
294.693431897985,168.0774085912251,-367.29518767940044,-294.693431897985,-168.0774085912251,367.29518767940044
-58.63319177393329,-25.30751528100434,495.90489760406973,58.63319177393329,25.30751528100434,-495.90489760406973
-171.9401080723989,-407.013550695089,-234.0439227188519,171.9401080723989,407.013550695089,234.0439227188519
149.0341835779331,-371.4766228396198,-299.65633613179244,-149.0341835779331,371.4766228396198,299.65633613179244
102.63287902472086,-162.93267663134102,461.431927811507,-102.63287902472086,162.93267663134102,-461.431927811507
-111.97442164792997,6.147848808688332,-487.2616564297226,111.97442164792997,-6.147848808688332,487.2616564297226
106.30972019364228,-378.673079918445,308.7149671014161,-106.30972019364228,378.673079918445,-308.7149671014161
70.41157363024404,-115.63807487618082,481.32113491186266,-70.41157363024404,115.63807487618082,-481.32113491186266
-63.8987158863693,-42.686364466598064,-494.0595281660882,63.8987158863693,42.686364466598064,494.0595281660882
104.6039324785837,133.81466704328327,-470.2676271753257,-104.6039324785837,-133.81466704328327,470.2676271753257
-13.03299258398886,36.386609999529234,-498.5039063959758,13.03299258398886,-36.386609999529234,498.5039063959758
96.3272791335741,-71.83054767047913,485.34669741441684,-96.3272791335741,71.83054767047913,-485.34669741441684
415.70009148084,245.06625625279594,-130.9043657181081,-415.70009148084,-245.06625625279594,130.9043657181081
441.6659584590152,203.68817226968147,115.94092716084319,-441.6659584590152,-203.68817226968147,-115.94092716084319
-222.2573761594246,429.4106936376121,127.31105178810218,222.2573761594246,-429.4106936376121,-127.31105178810218
-340.6419661310943,-99.80755341723027,-352.138455960449,340.6419661310943,99.80755341723027,352.138455960449
-37.85812276648921,-184.21630536938446,463.28296358883205,37.85812276648921,184.21630536938446,-463.28296358883205
-77.36197537388938,286.5757714103381,-402.35486946453045,77.36197537388938,-286.5757714103381,402.35486946453045
85.481038619079,336.93108689200403,359.40287101994096,-85.481038619079,-336.93108689200403,-359.40287101994096
299.01901991460034,-375.8778260524155,138.9369446418836,-299.01901991460034,375.8778260524155,-138.9369446418836
196.35124366726245,-17.016573014966657,-459.5178063232649,-196.35124366726245,17.016573014966657,459.5178063232649
-440.95556947754295,228.30690676031014,58.60145942956373,440.95556947754295,-228.30690676031014,-58.60145942956373
328.16390812840183,289.0509456991444,242.4004727044155,-328.16390812840183,-289.0509456991444,-242.4004727044155
164.57571077067715,161.64487250248638,443.6054097877767,-164.57571077067715,-161.64487250248638,-443.6054097877767
-440.9131368525027,-216.553156997261,-93.27553227082552,440.9131368525027,216.553156997261,93.27553227082552
423.9071921900051,-233.26392539459482,-126.05801241528013,-423.9071921900051,233.26392539459482,126.05801241528013
-85.82488078703898,267.16339052509113,413.8330600326998,85.82488078703898,-267.16339052509113,-413.8330600326998
1.8238817969052985,-118.3274500455145,-485.79345096029977,-1.8238817969052985,118.3274500455145,485.79345096029977
14.4965814584338,163.44345784677188,-472.30929928184713,-14.4965814584338,-163.44345784677188,472.30929928184713
93.72367535069047,400.16808636833264,-284.7478960520429,-93.72367535069047,-400.16808636833264,284.7478960520429
-133.3746997947881,153.13804119907067,456.9025265495495,133.3746997947881,-153.13804119907067,-456.9025265495495
-52.56004578538845,9.4493498749383,497.1399605231698,52.56004578538845,-9.4493498749383,-497.1399605231698
61.736164332000556,-494.3903003086751,-42.03410459698504,-61.736164332000556,494.3903003086751,42.03410459698504
-333.11673840086576,-236.78911998890572,-288.0349635496509,333.11673840086576,236.78911998890572,288.0349635496509
104.31833843754205,-373.0824199626338,-316.11260834622743,-104.31833843754205,373.0824199626338,316.11260834622743
-199.85339235203548,339.2883261150204,308.12666600352986,199.85339235203548,-339.2883261150204,-308.12666600352986
-265.0910554749044,-408.8801497169031,-111.99885914456445,265.0910554749044,408.8801497169031,111.99885914456445
42.38215938913157,490.24541631987177,-88.67453590445106,-42.38215938913157,-490.24541631987177,88.67453590445106
-154.67752586396324,-320.3283928165933,351.37525912212607,154.67752586396324,320.3283928165933,-351.37525912212607
55.81559566157236,123.77388909880622,481.21162977768967,-55.81559566157236,-123.77388909880622,-481.21162977768967
195.82936412709972,140.49808883917888,-438.0766327403391,-195.82936412709972,-140.49808883917888,438.0766327403391
0.7678864865865882,-154.35804179156742,-475.57648623498665,-0.7678864865865882,154.35804179156742,475.57648623498665
-150.839635009732,46.526394399223705,-474.42880193906717,150.839635009732,-46.526394399223705,474.42880193906717
-53.30560481108563,-135.33572398174223,-478.37510730081055,53.30560481108563,135.33572398174223,478.37510730081055
361.3393874447249,329.4015351328592,104.53929743492017,-361.3393874447249,-329.4015351328592,-104.53929743492017
-100.3640695344781,-421.9113434270422,-248.83299783000416,100.3640695344781,421.9113434270422,248.83299783000416
419.2095993162195,-105.61787936238443,251.21338414807337,-419.2095993162195,105.61787936238443,-251.21338414807337
214.7770903628881,286.7056672830862,-348.8132032736318,-214.7770903628881,-286.7056672830862,348.8132032736318
58.80988013324828,-407.430903689479,-283.79824821955367,-58.80988013324828,407.430903689479,283.79824821955367
139.6973320229482,378.01283593564784,295.95766634530537,-139.6973320229482,-378.01283593564784,-295.95766634530537
-446.92334467470175,-219.68325035265238,-44.7077451262257,446.92334467470175,219.68325035265238,44.7077451262257
432.78190444220667,-193.2010877001083,159.289522172275,-432.78190444220667,193.2010877001083,-159.289522172275
-242.5951860568936,139.46448376275512,414.36363552537927,242.5951860568936,-139.46448376275512,-414.36363552537927
419.8726961237252,144.41637910728386,-229.89305659444176,-419.8726961237252,-144.41637910728386,229.89305659444176
118.55131419726199,195.3226130201287,-444.7411063979707,-118.55131419726199,-195.3226130201287,444.7411063979707
-61.90373421154053,31.820576403302134,-495.13166691601185,61.90373421154053,-31.820576403302134,495.13166691601185
5.81006701201601,14.927365085291372,499.74333999356736,-5.81006701201601,-14.927365085291372,-499.74333999356736
-224.00047956190937,417.2960069101099,-160.27419239513299,224.00047956190937,-417.2960069101099,160.27419239513299
226.71022205359944,-433.97307410021034,-101.34019512227569,-226.71022205359944,433.97307410021034,101.34019512227569
21.561049229933168,-25.98741707613168,-498.85846117392407,-21.561049229933168,25.98741707613168,498.85846117392407
300.24176905120663,-91.9405622270889,-389.10384489152585,-300.24176905120663,91.9405622270889,389.10384489152585
-206.3032724793713,-325.0116825986068,-319.07108128710865,206.3032724793713,325.0116825986068,319.07108128710865
-119.8102179890148,-163.055806455635,457.22894114603815,119.8102179890148,163.055806455635,-457.22894114603815
-429.4043045282765,192.70553916611703,-168.7498367474269,429.4043045282765,-192.70553916611703,168.7498367474269
-422.6975211039413,-70.74377474941635,257.5308000255248,422.6975211039413,70.74377474941635,-257.5308000255248
-25.903424527038727,405.55524473907684,-291.29700485483784,25.903424527038727,-405.55524473907684,291.29700485483784
97.99854926851407,342.66906832832666,-350.6767499097469,-97.99854926851407,-342.66906832832666,350.6767499097469
-241.53089288317477,290.3492847721716,-327.65852589295577,241.53089288317477,-290.3492847721716,327.65852589295577
-443.33941318109675,64.57489927783101,-221.99152253745794,443.33941318109675,-64.57489927783101,221.99152253745794
476.53448372479534,-143.698713813284,47.59784075512904,-476.53448372479534,143.698713813284,-47.59784075512904
-426.8573813210067,248.51245527271786,77.68091503772382,426.8573813210067,-248.51245527271786,-77.68091503772382
330.2481686332562,-374.8612530645348,20.375893606590676,-330.2481686332562,374.8612530645348,-20.375893606590676
-23.40420530553009,454.894800607092,-206.2109418281449,23.40420530553009,-454.894800607092,206.2109418281449
-25.336789832456862,-72.88589767336335,-494.0097994739921,25.336789832456862,72.88589767336335,494.0097994739921
15.559168177507807,14.949066603009543,-499.5342097077264,-15.559168177507807,-14.949066603009543,499.5342097077264
-316.99683992156315,-67.10179147887249,380.802234808396,316.99683992156315,67.10179147887249,-380.802234808396
84.54185786052591,-22.665083524943093,492.2793487780063,-84.54185786052591,22.665083524943093,-492.2793487780063
-315.54787315903235,125.29293670495511,367.0575005794859,315.54787315903235,-125.29293670495511,-367.0575005794859
167.95351238502076,348.01501675166554,317.296635292391,-167.95351238502076,-348.01501675166554,-317.296635292391
96.44563470595439,-107.58140676214676,478.66947828354705,-96.44563470595439,107.58140676214676,-478.66947828354705
-53.461553012607425,107.90678791571989,485.2813374179889,53.461553012607425,-107.90678791571989,-485.2813374179889
-274.5232749694315,3.1384835860851563,-417.8840872728199,274.5232749694315,-3.1384835860851563,417.8840872728199
379.1015385065801,205.97110881556677,-252.70123626573317,-379.1015385065801,-205.97110881556677,252.70123626573317
-57.103948120148196,-119.33995985745564,482.1795330219982,57.103948120148196,119.33995985745564,-482.1795330219982
321.91559093172106,-42.22087593492121,380.24694466276617,-321.91559093172106,42.22087593492121,-380.24694466276617
-57.38659848969698,-495.45676766710926,35.062211305654984,57.38659848969698,495.45676766710926,-35.062211305654984
107.36302236564516,-413.59704020896226,-259.6356268579103,-107.36302236564516,413.59704020896226,259.6356268579103
-370.6734930528162,205.21449730721503,-265.49606516476064,370.6734930528162,-205.21449730721503,265.49606516476064
-241.93482182689814,-11.273570329555788,-437.42477933310045,241.93482182689814,11.273570329555788,437.42477933310045
-121.9134771066195,-373.03520088278657,309.809347788463,121.9134771066195,373.03520088278657,-309.809347788463
-200.14838884410923,12.803879691773982,458.0138339427596,200.14838884410923,-12.803879691773982,-458.0138339427596
402.00240139613663,61.67426017437998,-290.84419175682757,-402.00240139613663,-61.67426017437998,290.84419175682757
-173.57895602467957,100.91443322601118,457.91550767260026,173.57895602467957,-100.91443322601118,-457.91550767260026
-70.98376867527122,170.57597810473152,-464.6128810668832,70.98376867527122,-170.57597810473152,464.6128810668832
-16.433678822382955,-459.3409725292672,-196.81411059990003,16.433678822382955,459.3409725292672,196.81411059990003
53.46660604963691,319.14166803714267,381.1691314036371,-53.46660604963691,-319.14166803714267,-381.1691314036371
351.28516379586057,-348.0130436676242,-74.0651342340757,-351.28516379586057,348.0130436676242,74.0651342340757
16.95534002174435,144.19010287764158,478.4576466646574,-16.95534002174435,-144.19010287764158,-478.4576466646574
-344.7083038755148,231.73069789485461,-278.3470098050801,344.7083038755148,-231.73069789485461,278.3470098050801
53.02523244589396,-111.60659027736763,-484.4917777483109,-53.02523244589396,111.60659027736763,484.4917777483109
-298.50597598021074,176.14976766293984,360.36846509009933,298.50597598021074,-176.14976766293984,-360.36846509009933
-228.90313422069292,-239.7326024127618,374.3415866015264,228.90313422069292,239.7326024127618,-374.3415866015264
-443.82336607060336,-175.48768979860648,-149.08011079251088,443.82336607060336,175.48768979860648,149.08011079251088
-296.4123245597501,259.6978778751628,-307.72834619388306,296.4123245597501,-259.6978778751628,307.72834619388306
248.63281890667795,380.4092697927757,208.4957980229967,-248.63281890667795,-380.4092697927757,-208.4957980229967
9.895649904272421,2.0419411284570637,499.8978851369547,-9.895649904272421,-2.0419411284570637,-499.8978851369547
422.77431936323853,29.43558424919235,-265.3213339365289,-422.77431936323853,-29.43558424919235,265.3213339365289
402.27238608971095,221.41059727849478,197.874363618612,-402.27238608971095,-221.41059727849478,-197.874363618612
-390.58926878626414,-251.40258360471418,-185.03176224877225,390.58926878626414,251.40258360471418,185.03176224877225
-304.91260484698506,-20.646351786693373,-395.7297316835398,304.91260484698506,20.646351786693373,395.7297316835398
-99.59626451911933,474.58171035832953,-121.87195437097157,99.59626451911933,-474.58171035832953,121.87195437097157
163.8904746818173,471.6386851271508,26.397953994597955,-163.8904746818173,-471.6386851271508,-26.397953994597955
341.258178420656,-363.06397874087753,-41.56190535645929,-341.258178420656,363.06397874087753,41.56190535645929
212.5634769945769,418.01796334631206,-173.42935029220757,-212.5634769945769,-418.01796334631206,173.42935029220757
54.88435102181297,493.52830573150607,-58.45945971101239,-54.88435102181297,-493.52830573150607,58.45945971101239
-187.17004528608726,-31.623124436464995,462.56603974295376,187.17004528608726,31.623124436464995,-462.56603974295376
271.400822739256,-16.37426641016297,-419.61108873692064,-271.400822739256,16.37426641016297,419.61108873692064
33.18028107131229,230.06864656616034,442.68213854891854,-33.18028107131229,-230.06864656616034,-442.68213854891854
326.27290204735004,218.702548615454,309.3786960889603,-326.27290204735004,-218.702548615454,-309.3786960889603
-73.77952955271911,44.48250305166734,-492.5219557707431,73.77952955271911,-44.48250305166734,492.5219557707431
-48.06049267099342,110.25213554702694,485.31911627973335,48.06049267099342,-110.25213554702694,-485.31911627973335
-362.666750522086,59.61416839456426,-338.99700288848504,362.666750522086,-59.61416839456426,338.99700288848504
61.810261773192245,228.21826591163466,440.56316643452595,-61.810261773192245,-228.21826591163466,-440.56316643452595
-375.52163233036237,-31.868517098339737,328.5846774347412,375.52163233036237,31.868517098339737,-328.5846774347412
-163.3379080999246,125.07308974339001,-455.7164019152509,163.3379080999246,-125.07308974339001,455.7164019152509
-9.24393394974689,-6.602109305889432,499.8709341548534,9.24393394974689,6.602109305889432,-499.8709341548534
-59.366381283892224,-190.2246566055818,458.5740962674887,59.366381283892224,190.2246566055818,-458.5740962674887
100.42912980637907,-18.717460475636354,489.4523833169846,-100.42912980637907,18.717460475636354,-489.4523833169846
-433.4709296657203,249.20191519800184,1.1608494234900664,433.4709296657203,-249.20191519800184,-1.1608494234900664
35.07246515027701,261.1298589664849,424.9483591207598,-35.07246515027701,-261.1298589664849,-424.9483591207598
-13.947612649217042,178.87167523720518,466.70159296302296,13.947612649217042,-178.87167523720518,-466.70159296302296
250.56745645471767,403.09097732483696,157.26920467822345,-250.56745645471767,-403.09097732483696,-157.26920467822345
191.85757797550394,7.990913902464775,461.6565866998724,-191.85757797550394,-7.990913902464775,-461.6565866998724
117.56761837970689,-478.4160915413639,85.4159671127643,-117.56761837970689,478.4160915413639,-85.4159671127643
460.9364081011231,-31.711609744903342,-191.1334362931349,-460.9364081011231,31.711609744903342,191.1334362931349
63.19893384410372,-31.131111186163903,495.0118560724412,-63.19893384410372,31.131111186163903,-495.0118560724412
236.31731668504278,-209.07132681085483,-387.87020395401595,-236.31731668504278,209.07132681085483,387.87020395401595
165.09897643962117,-142.10885163317747,-450.0526538540673,-165.09897643962117,142.10885163317747,450.0526538540673
-391.4690676847214,-288.00269614667627,-117.50065971431916,391.4690676847214,288.00269614667627,117.50065971431916
118.37534143167417,-11.424520516554079,485.6508497335317,-118.37534143167417,11.424520516554079,-485.6508497335317
307.33535609576705,330.46171132941066,215.2673342932581,-307.33535609576705,-330.46171132941066,-215.2673342932581
-136.37294015725854,-31.16587047086316,-480.0323933711746,136.37294015725854,31.16587047086316,480.0323933711746
