CoM_AntiMuon_px,CoM_AntiMuon_py,CoM_AntiMuon_pz,CoM_Muon_px,CoM_Muon_py,CoM_Muon_pz
0.0007680773782513563,0.0019451102031893468,0.0230253876418719,-0.0007680773782513563,-0.0019451102031893468,-0.0230253876418719
0.0019036737398423268,-3.3622407870452884e-05,0.023041631201933678,-0.0019036737398423268,3.3622407870452884e-05,-0.023041631201933678
0.0020411498585023334,8.057210671544235e-05,0.02302974355069451,-0.0020411498585023334,-8.057210671544235e-05,-0.02302974355069451
0.0011459521717923646,-0.0015835424759829875,0.023037383954492792,-0.0011459521717923646,0.0015835424759829875,-0.023037383954492792
0.00011646998892671542,0.0015228036462863921,0.02306966355230471,-0.00011646998892671542,-0.0015228036462863921,-0.02306966355230471
-0.0011880555741924793,-0.0015071199153057313,0.02304037730015546,0.0011880555741924793,0.0015071199153057313,-0.02304037730015546
0.0015180262219349583,0.0005760112311528653,0.02306308045494148,-0.0015180262219349583,-0.0005760112311528653,-0.02306308045494148
-0.00023731369885421854,0.0016462675363356348,0.02306025494280459,0.00023731369885421854,-0.0016462675363356348,-0.02306025494280459
-0.0007907577645971669,-0.0015113525716160202,0.02305715481541465,0.0007907577645971669,0.0015113525716160202,-0.02305715481541465
0.00022750238922197535,0.001677827224859802,0.023058079084919834,-0.00022750238922197535,-0.001677827224859802,-0.023058079084919834
-8.675119769197868e-05,-0.0016162232883433097,0.023063437929587073,8.675119769197868e-05,0.0016162232883433097,-0.023063437929587073
8.85264784895139e-05,-0.0015569328222561135,0.023067509528980103,-8.85264784895139e-05,0.0015569328222561135,-0.023067509528980103
-0.0006731928503793614,-0.001921789954898724,0.023030314964746973,0.0006731928503793614,0.001921789954898724,-0.023030314964746973
-0.0015344560942443847,-0.0002663726908743317,0.023067647532949532,0.0015344560942443847,0.0002663726908743317,-0.023067647532949532
0.0020793651267581714,-0.0005540312365130354,0.023019799362257478,-0.0020793651267581714,0.0005540312365130354,-0.023019799362257478
0.0011014578450852977,0.0009678642466039731,0.023073619179392855,-0.0011014578450852977,-0.0009678642466039731,-0.023073619179392855
0.001992988777378752,-0.00042004064011943846,0.0230302721263534,-0.001992988777378752,0.00042004064011943846,-0.0230302721263534
0.0017343915546896818,-0.0005256744603877371,0.023049022211727704,-0.0017343915546896818,0.0005256744603877371,-0.023049022211727704
-0.0007373048719454722,0.0012967555121610695,0.023071989062226197,0.0007373048719454722,-0.0012967555121610695,-0.023071989062226197
-0.0013105352842098124,-0.001040075464052139,0.0230595449416921,0.0013105352842098124,0.001040075464052139,-0.0230595449416921
0.0012231918116659528,-0.0009989855830650463,0.023066159242854056,-0.0012231918116659528,0.0009989855830650463,-0.023066159242854056
-0.0019304355556217375,0.0006621322028336775,0.02302991255153962,0.0019304355556217375,-0.0006621322028336775,-0.02302991255153962
-0.0009355417021242705,0.0013157404684403862,0.02306372609452546,0.0009355417021242705,-0.0013157404684403862,-0.02306372609452546
-0.001592843672760523,0.00023666395556790063,0.02306401335037512,0.001592843672760523,-0.00023666395556790063,-0.02306401335037512
-0.0009849329797969393,0.001829726419540947,0.02302659073495124,0.0009849329797969393,-0.001829726419540947,-0.02302659073495124
0.0015103338594995397,-0.0012432418749565137,0.023037254912276414,-0.0015103338594995397,0.0012432418749565137,-0.023037254912276414
0.0017229280684814307,0.0008943648675209478,0.0230385221525727,-0.0017229280684814307,-0.0008943648675209478,-0.0230385221525727
-0.0017012841431685477,0.0009319147401822231,0.02303864231679537,0.0017012841431685477,-0.0009319147401822231,-0.02303864231679537
-0.0005003499867928368,0.0016482766078881324,0.023055903945293603,0.0005003499867928368,-0.0016482766078881324,-0.023055903945293603
-0.0020818348801717045,-0.00036301069114102785,0.023023380711568352,0.0020818348801717045,0.00036301069114102785,-0.023023380711568352
0.001541664487177383,-0.0009339976796630907,0.023049789403883063,-0.001541664487177383,0.0009339976796630907,-0.023049789403883063
-0.0007416555021880474,0.001776973431563565,0.02303983908710283,0.0007416555021880474,-0.001776973431563565,-0.02303983908710283
-0.0018940059416553958,0.0008723127430675115,0.023025935042713382,0.0018940059416553958,-0.0008723127430675115,-0.023025935042713382
0.0016118574709374956,-0.000560281810182226,0.023057100260148976,-0.0016118574709374956,0.000560281810182226,-0.023057100260148976
-0.0003598069629547004,0.0018672757727645477,0.023041824857373078,0.0003598069629547004,-0.0018672757727645477,-0.023041824857373078
-0.0010424711353401327,0.0015607858614272573,0.023043851111451647,0.0010424711353401327,-0.0015607858614272573,-0.023043851111451647
0.0005092895985752161,-0.0017089737101619934,0.023051288588336192,-0.0005092895985752161,0.0017089737101619934,-0.023051288588336192
-0.0007682631634005962,-0.0012748994098315328,0.023072197030767853,0.0007682631634005962,0.0012748994098315328,-0.023072197030767853
0.0006005120217167518,-0.0020788263077528768,0.02301868239309036,-0.0006005120217167518,0.0020788263077528768,-0.02301868239309036
-0.000819197882707911,0.0013176613311292927,0.023068041877571954,0.000819197882707911,-0.0013176613311292927,-0.023068041877571954
-0.0020424393759709927,0.0006151942386591483,0.0230215518604677,0.0020424393759709927,-0.0006151942386591483,-0.0230215518604677
0.001568318055265297,-0.0002298979567474918,0.02306576246359552,-0.001568318055265297,0.0002298979567474918,-0.02306576246359552
0.0016039537702765398,-0.0005736107295250754,0.02305732368801265,-0.0016039537702765398,0.0005736107295250754,-0.02305732368801265
-0.0005966777813355219,-0.0017161114232683793,0.023048661779552154,0.0005966777813355219,0.0017161114232683793,-0.023048661779552154
